vessel_id,pixel_x,pixel_y,area_pixels,mean_backscatter,mean_sbci,aspect_ratio,compactness,bbox_min_x,bbox_min_y,bbox_max_x,bbox_max_y,cluster_id
1,9154.0,2464.5,12,3443.166748046875,11.550381660461426,1.3333333333333333,1.0471975511965976,9152.045589952388,2463.034192464291,9155.954410047612,2465.965807535709,0
2,8100.894736842105,4537.421052631579,19,4282.5791015625,9.85152816772461,1.3333333333333333,1.0471975511965979,8098.435491462422,4535.576618596817,8103.353982221788,4539.2654866663415,1
