vessel_id,pixel_x,pixel_y,area_pixels,mean_backscatter,mean_sbci,aspect_ratio,compactness,bbox_min_x,bbox_min_y,bbox_max_x,bbox_max_y,cluster_id
1,3909.0,1990.0,9,2323.111083984375,6.736452579498291,1.3333333333333333,1.0471975511965976,3907.307431249357,1988.7305734370175,3910.692568750643,1991.2694265629825,0
2,10434.4,4013.4,15,1798.199951171875,8.946535110473633,1.3333333333333333,1.0471975511965976,10432.214903138816,4011.761177354112,10436.585096861183,4015.038822645888,1
