vessel_id,pixel_x,pixel_y,area_pixels,mean_backscatter,mean_sbci,aspect_ratio,compactness,bbox_min_x,bbox_min_y,bbox_max_x,bbox_max_y,cluster_id
1,8843.0,216.5,12,2323.083251953125,8.072443962097168,1.3333333333333333,1.0471975511965976,8841.045589952388,215.03419246429124,8844.954410047612,217.96580753570876,1
2,3056.5,3617.5,18,6952.5556640625,7.914238929748535,1.3333333333333333,1.047197551196598,3054.1063463175915,3615.7047597381934,3058.8936536824085,3619.2952402618066,2
3,9558.5,4418.0,12,1745.5833740234375,7.556550979614258,1.3333333333333333,1.0471975511965976,9556.545589952388,4416.534192464292,9560.454410047612,4419.465807535708,1
4,2637.0,8128.0,9,6081.5556640625,8.422648429870605,1.3333333333333333,1.0471975511965976,2635.307431249357,8126.7305734370175,2638.692568750643,8129.2694265629825,0
5,3927.0,8305.0,9,5187.22216796875,9.826200485229492,1.3333333333333333,1.0471975511965976,3925.307431249357,8303.730573437018,3928.692568750643,8306.269426562982,0
6,4138.0,9479.0,9,3196.111083984375,7.427194595336914,1.3333333333333333,1.0471975511965976,4136.307431249356,9477.730573437018,4139.692568750644,9480.269426562982,1
